,Annee2,Universite1,Universite2,Nom,Lat1,Long1,Lat2,Long2
510,1994,Caen,Dijon,1,49.18884,-0.36382,47.31274,5.06637
511,1994,Caen,Paris 7,1,49.18884,-0.36382,48.851906,2.340105
512,1994,Caen,Rouen,1,49.18884,-0.36382,49.4583,1.06895
513,1994,Cergy-Pontoise,Toulouse 3,1,49.03889,2.07415,43.56287,1.46597
514,1994,Dijon,Angers,1,47.31274,5.06637,47.478,-0.548273
515,1994,Dijon,Clermont-Ferrand 1,1,47.31274,5.06637,45.77056,3.08791
516,1994,Dijon,Poitiers,1,47.31274,5.06637,46.58596,0.34601
517,1994,ENSMP,Clermont-Ferrand 1,1,48.7132,2.19972,45.77056,3.08791
518,1994,Ecole nationale des ponts et chaussees (France),Lyon 1,1,48.8411,2.58822,45.77962,4.86518
519,1994,Lille 2,Lille 1,1,50.6314,3.07497,50.6314,3.07497
520,1994,Lille 2,Nancy 1,2,50.6314,3.07497,48.6962,6.17634
521,1994,Lille 3,Lille 2,1,50.6314,3.07497,50.6314,3.07497
522,1994,Lille 3,Tours,1,50.6314,3.07497,47.38376,0.67367
523,1994,Limoges,Nantes,1,45.8263,1.25917,47.2097,-1.55587
524,1994,Lyon 1,Aix-Marseille 2,1,45.77962,4.86518,43.2935,5.35781
525,1994,Lyon 1,Besancon,1,45.77962,4.86518,47.2408,6.02265
526,1994,Lyon 1,Lille 2,1,45.77962,4.86518,50.6314,3.07497
527,1994,Lyon 1,Nice,1,45.77962,4.86518,43.71693,7.26664
528,1994,Lyon 1,Paris 11,1,45.77962,4.86518,48.70997,2.1531
529,1994,Lyon 1,Rennes 1,1,45.77962,4.86518,48.11585,-1.67298
530,1994,Lyon 1,Saint-Etienne,1,45.77962,4.86518,45.42472,4.39264
531,1994,Lyon 1,Toulouse 3,3,45.77962,4.86518,43.56287,1.46597
532,1994,"Lyon, INSA",Le Mans,1,45.783,4.87798,48.0148,0.159251
533,1994,"Lyon, INSA",Toulouse 3,1,45.783,4.87798,43.56287,1.46597
534,1994,Montpellier 1,Bordeaux 2,1,43.61583,3.87203,44.809966,-0.596578
535,1994,Montpellier 1,Lyon 1,1,43.61583,3.87203,45.77962,4.86518
536,1994,Montpellier 1,Nice,1,43.61583,3.87203,43.71693,7.26664
537,1994,Montpellier 1,Paris 1,1,43.61583,3.87203,48.8468,2.34488
538,1994,Montpellier 1,Paris 7,1,43.61583,3.87203,48.851906,2.340105
539,1994,Montpellier 1,"Paris, ENMP",1,43.61583,3.87203,48.7132,2.19972
540,1994,Montpellier 1,Toulouse 3,1,43.61583,3.87203,43.56287,1.46597
541,1994,Montpellier 2,Aix-Marseille 2,1,43.61583,3.87203,43.2935,5.35781
542,1994,Montpellier 2,Nantes,1,43.61583,3.87203,47.2097,-1.55587
543,1994,Montpellier 3,Perpignan,1,43.63279,3.86924,42.6844,2.89854
544,1994,Nancy 1,Amiens,1,48.6962,6.17634,49.87584,2.26446
545,1994,Nancy 1,Bordeaux 3,1,48.6962,6.17634,44.8015,-0.615058
546,1994,Nancy 1,"Vandoeuvre-les-Nancy, INPL",1,48.6962,6.17634,48.6962,6.17634
547,1994,Nantes,Besancon,1,47.2097,-1.55587,47.2408,6.02265
548,1994,Nantes,Nancy 1,1,47.2097,-1.55587,48.6962,6.17634
549,1994,Nantes,Rennes 1,1,47.2097,-1.55587,48.11585,-1.67298
550,1994,Nice,Angers,1,43.71693,7.26664,47.478,-0.548273
551,1994,Paris 1,Clermont-Ferrand 1,1,48.8468,2.34488,45.77056,3.08791
552,1994,Paris 1,Lille 2,1,48.8468,2.34488,50.6314,3.07497
553,1994,Paris 1,Nantes,1,48.8468,2.34488,47.2097,-1.55587
554,1994,Paris 1,Universite Marc Bloch (Strasbourg),1,48.8468,2.34488,48.57872,7.76465
555,1994,Paris 10,Aix-Marseille 2,1,48.90245,2.21238,43.2935,5.35781
556,1994,Paris 10,Lyon 1,1,48.90245,2.21238,45.77962,4.86518
557,1994,Paris 10,Paris 12,1,48.90245,2.21238,48.78852,2.4437
558,1994,Paris 10,Paris 2,1,48.90245,2.21238,48.8468,2.34488
559,1994,Paris 10,Universite Stendhal (Grenoble),1,48.90245,2.21238,45.19159,5.76726
560,1994,Paris 11,Clermont-Ferrand 1,1,48.70997,2.1531,45.77056,3.08791
561,1994,Paris 11,Ecole nationale des ponts et chaussees (France),1,48.70997,2.1531,48.8411,2.58822
562,1994,Paris 11,Lyon 1,1,48.70997,2.1531,45.77962,4.86518
563,1994,Paris 11,Nantes,1,48.70997,2.1531,47.2097,-1.55587
564,1994,Paris 11,Nice,1,48.70997,2.1531,43.71693,7.26664
565,1994,Paris 11,Paris 7,2,48.70997,2.1531,48.851906,2.340105
566,1994,Paris 11,"Paris, CNAM",1,48.70997,2.1531,48.867,2.35463
567,1994,Paris 11,Toulouse 3,1,48.70997,2.1531,43.56287,1.46597
568,1994,Paris 2,Amiens,1,48.8468,2.34488,49.87584,2.26446
569,1994,Paris 3,Besancon,1,48.8489,2.34313,47.2408,6.02265
570,1994,Paris 3,Caen,2,48.8489,2.34313,49.18884,-0.36382
571,1994,Paris 3,Lille 3,1,48.8489,2.34313,50.6314,3.07497
572,1994,Paris 4,Grenoble 2,1,48.851304,2.340246,45.19159,5.76726
573,1994,Paris 4,Nancy 1,1,48.851304,2.340246,48.6962,6.17634
574,1994,Paris 4,Paris 1,1,48.851304,2.340246,48.8468,2.34488
575,1994,Paris 4,Paris 13,1,48.851304,2.340246,48.95793,2.34071
576,1994,Paris 5,Besancon,1,48.851906,2.340105,47.2408,6.02265
577,1994,Paris 5,Lyon 1,1,48.851906,2.340105,45.77962,4.86518
578,1994,Paris 5,Montpellier 1,1,48.851906,2.340105,43.61583,3.87203
579,1994,Paris 5,Nice,1,48.851906,2.340105,43.71693,7.26664
580,1994,Paris 5,Paris 1,2,48.851906,2.340105,48.8468,2.34488
581,1994,Paris 5,Paris 10,1,48.851906,2.340105,48.90245,2.21238
582,1994,Paris 5,Rouen,1,48.851906,2.340105,49.4583,1.06895
583,1994,Paris 5,"Vandoeuvre-les-Nancy, INPL",1,48.851906,2.340105,48.6962,6.17634
584,1994,Paris 6,Angers,1,48.851304,2.340246,47.478,-0.548273
585,1994,Paris 6,Lyon 1,2,48.851304,2.340246,45.77962,4.86518
586,1994,Paris 7,Aix-Marseille 2,1,48.851906,2.340105,43.2935,5.35781
587,1994,Paris 7,Lille 2,1,48.851906,2.340105,50.6314,3.07497
588,1994,Paris 7,Nantes,1,48.851906,2.340105,47.2097,-1.55587
589,1994,Paris 7,Paris 11,2,48.851906,2.340105,48.70997,2.1531
590,1994,Paris 7,Rennes 1,1,48.851906,2.340105,48.11585,-1.67298
591,1994,Paris 7,"Toulouse, INPT",1,48.851906,2.340105,43.56287,1.46597
592,1994,Paris 8,Lyon 1,1,48.946,2.36213,45.77962,4.86518
593,1994,Paris 8,Paris 1,1,48.946,2.36213,48.8468,2.34488
594,1994,Paris 8,Paris 5,1,48.946,2.36213,48.851906,2.340105
595,1994,"Paris, Institut d'etudes politiques",Paris 1,1,48.85412,2.32842,48.8468,2.34488
596,1994,Rennes 1,Bordeaux 1,1,48.11585,-1.67298,44.809966,-0.596578
597,1994,Rennes 1,Lyon 1,1,48.11585,-1.67298,45.77962,4.86518
598,1994,Saint-Etienne,Aix-Marseille 2,1,45.42472,4.39264,43.2935,5.35781
599,1994,Strasbourg 1,Paris 11,1,48.57872,7.76465,48.70997,2.1531
600,1994,Toulouse 1,Nancy 1,1,43.60656,1.43712,48.6962,6.17634
601,1994,Toulouse 3,Nancy 1,1,43.56287,1.46597,48.6962,6.17634
602,1994,Toulouse 3,Nice,1,43.56287,1.46597,43.71693,7.26664
603,1994,Toulouse 3,"Vandoeuvre-les-Nancy, INPL",1,43.56287,1.46597,48.6962,6.17634
604,1994,Tours,Nancy 1,1,47.38376,0.67367,48.6962,6.17634
605,1994,Universite Louis Pasteur (Strasbourg),Besancon,1,48.57872,7.76465,47.2408,6.02265
606,1994,Universite Louis Pasteur (Strasbourg),Paris 6,1,48.57872,7.76465,48.851304,2.340246
607,1994,Universite Louis Pasteur (Strasbourg),Strasbourg 1,2,48.57872,7.76465,48.57872,7.76465
608,1994,Universite Marc Bloch (Strasbourg),Aix-Marseille 2,1,48.57872,7.76465,43.2935,5.35781
609,1994,Universite Marc Bloch (Strasbourg),Paris 10,1,48.57872,7.76465,48.90245,2.21238
610,1994,Universite Paris-Est Creteil Val de Marne (UPEC),Aix-Marseille 2,1,48.78852,2.4437,43.2935,5.35781
611,1994,Universite Pierre Mendes France (Grenoble),Aix-Marseille 1,1,45.19159,5.76726,43.2935,5.35781
612,1994,Universite Pierre Mendes France (Grenoble),Grenoble 2,1,45.19159,5.76726,45.19159,5.76726
613,1995,Aix-Marseille 2,Amiens,1,43.2935,5.35781,49.87584,2.26446
614,1995,Aix-Marseille 2,La Rochelle,1,43.2935,5.35781,46.14774,-1.15504
615,1995,Angers,Lille 1,1,47.478,-0.548273,50.6314,3.07497
616,1995,Angers,Paris 10,1,47.478,-0.548273,48.90245,2.21238
617,1995,Bordeaux 3,Compiegne,1,44.8015,-0.615058,49.40024,2.800108
618,1995,Caen,Nancy 1,1,49.18884,-0.36382,48.6962,6.17634
619,1995,Caen,Paris 5,1,49.18884,-0.36382,48.851906,2.340105
620,1995,Caen,"Paris, CNAM",1,49.18884,-0.36382,48.867,2.35463
621,1995,Clermont-Ferrand 1,Lyon 1,1,45.77056,3.08791,45.77962,4.86518
622,1995,Dijon,Montpellier 1,1,47.31274,5.06637,43.61583,3.87203
623,1995,Dijon,Saint-Etienne,1,47.31274,5.06637,45.42472,4.39264
624,1995,Lyon 1,Montpellier 1,1,45.77962,4.86518,43.61583,3.87203
625,1995,Lyon 1,Saint-Etienne,1,45.77962,4.86518,45.42472,4.39264
626,1995,Lyon 1,Toulouse 3,1,45.77962,4.86518,43.56287,1.46597
627,1995,Lyon 2,Paris 3,1,45.7492,4.83714,48.8489,2.34313
628,1995,Lyon 3,Paris 7,1,45.747027,4.860547,48.851906,2.340105
629,1995,Montpellier 1,Toulouse 1,1,43.61583,3.87203,43.60656,1.43712
630,1995,Montpellier 1,Universite Pierre Mendes France (Grenoble),1,43.61583,3.87203,45.19159,5.76726
631,1995,Montpellier 3,Toulouse 3,1,43.63279,3.86924,43.56287,1.46597
632,1995,Montpellier 3,Universite Stendhal (Grenoble),1,43.63279,3.86924,45.19159,5.76726
633,1995,Nancy 1,Lyon 1,1,48.6962,6.17634,45.77962,4.86518
634,1995,Nancy 1,Paris 2,1,48.6962,6.17634,48.8468,2.34488
635,1995,Nancy 1,Universite Louis Pasteur (Strasbourg),1,48.6962,6.17634,48.57872,7.76465
636,1995,Nantes,Nancy 2,1,47.2097,-1.55587,48.6962,6.17634
637,1995,Nantes,Rennes 1,1,47.2097,-1.55587,48.11585,-1.67298
638,1995,Nice,"Palaiseau, Ecole polytechnique",1,43.71693,7.26664,48.71317,2.21022
639,1995,Nice,Paris 11,1,43.71693,7.26664,48.70997,2.1531
640,1995,Orleans,Paris 5,1,47.85065,1.93397,48.851906,2.340105
641,1995,Orleans,Toulouse 3,1,47.85065,1.93397,43.56287,1.46597
642,1995,"Palaiseau, Ecole polytechnique",Aix-Marseille 3,1,48.71317,2.21022,43.2935,5.35781
643,1995,Paris 1,Aix-Marseille 3,1,48.8468,2.34488,43.2935,5.35781
644,1995,Paris 1,Universite Savoie Mont Blanc,1,48.8468,2.34488,45.56676,5.9175
645,1995,Paris 10,Dijon,1,48.90245,2.21238,47.31274,5.06637
646,1995,Paris 10,Montpellier 3,1,48.90245,2.21238,43.63279,3.86924
647,1995,Paris 10,Paris 11,1,48.90245,2.21238,48.70997,2.1531
648,1995,Paris 11,Aix-Marseille 2,1,48.70997,2.1531,43.2935,5.35781
649,1995,Paris 11,Limoges,1,48.70997,2.1531,45.8263,1.25917
650,1995,Paris 11,Nancy 1,2,48.70997,2.1531,48.6962,6.17634
651,1995,Paris 11,Paris 1,1,48.70997,2.1531,48.8468,2.34488
652,1995,Paris 11,Rennes 1,1,48.70997,2.1531,48.11585,-1.67298
653,1995,Paris 13,Paris 9,1,48.95793,2.34071,48.85464,2.33785
654,1995,Paris 2,Paris 11,1,48.8468,2.34488,48.70997,2.1531
655,1995,Paris 2,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
656,1995,Paris 3,Metz,1,48.8489,2.34313,48.6962,6.17634
657,1995,Paris 3,Paris 4,1,48.8489,2.34313,48.851304,2.340246
658,1995,Paris 3,Paris 7,1,48.8489,2.34313,48.851906,2.340105
