"Universite2","Universite1","Nom","Annee1","Annee2","Lat1","Long1","Lat2","Long2"
"Tours","Lille 2","Michel Hastings",1988,1996,50.6314,3.07497,47.38376,0.67367
"Tours","Paris 4","Olivier Cullin",1991,2004,48.851304,2.340246,47.38376,0.67367
"Tours","Paris 4","Christine de Gemeaux",1996,2012,48.851304,2.340246,47.38376,0.67367
"Tours","Paris 2","Bertrand Seiller",1995,2007,48.8468,2.34488,47.38376,0.67367
"Tours","Paris 9","Veronique Perret",1994,2009,48.85464,2.33785,47.38376,0.67367
"Tours","Paris 4","Philippe Prevost",1994,2017,48.851304,2.340246,47.38376,0.67367
"Tours","Paris 3","Francoise Vigier",1992,2002,48.8489,2.34313,47.38376,0.67367
"Tours","Paris 4","Jean-Christophe Merle",1996,2010,48.851304,2.340246,47.38376,0.67367
"Tours","Poitiers","Jean Desmazes",1993,2008,46.58596,0.34601,47.38376,0.67367
"Tours","Paris 4","Sylvie Laurent",2007,2010,48.851304,2.340246,47.38376,0.67367
"Tours","Montpellier 2","Karim Noui",2003,2011,43.61583,3.87203,47.38376,0.67367
"Tours","Lyon 1","Laurence Guilloteau",1991,2006,45.77962,4.86518,47.38376,0.67367
"Tours","Rennes 1","Michel Adam",1990,1990,48.11585,-1.67298,47.38376,0.67367
"Tours","Universite Savoie Mont Blanc","Patrice Mele",1995,2012,45.56676,5.9175,47.38376,0.67367
"Tours","Paris 7","Monica Zapata",1986,2006,48.851906,2.340105,47.38376,0.67367
"Tours","Lyon 1","Jean de Rycke",1990,2007,45.77962,4.86518,47.38376,0.67367
"Tours","Lille 1","Daniel Leroy",1994,2015,50.6314,3.07497,47.38376,0.67367
"Tours","Lyon, INSA","Jean-Yves Ramel",1996,2009,45.783,4.87798,47.38376,0.67367
"Tours","Orleans","Marie-Claude Viaud-Massuard",1991,2007,47.85065,1.93397,47.38376,0.67367
"Tours","Lille 1","Nourredine Ait Hocine",1996,2014,50.6314,3.07497,47.38376,0.67367
"Tours","Lyon 2","Bernard Pouderon",1986,2009,45.7492,4.83714,47.38376,0.67367
"Tours","Dijon","Boriana Dimitrova Atanasova",2004,2014,47.31274,5.06637,47.38376,0.67367
"Tours","Rennes 1","Marc Peigne",1989,2007,48.11585,-1.67298,47.38376,0.67367
"Tours","Toulouse 3","Catherine Schouler",1992,2011,43.56287,1.46597,47.38376,0.67367
"Tours","Paris 4","Jean-Baptiste Minnaert",1993,2014,48.851304,2.340246,47.38376,0.67367
"Tours","Montpellier 2","Cedric Neveu",2003,2013,43.61583,3.87203,47.38376,0.67367
"Tours","Paris, CNAM","Frederic Ossant",1998,2009,48.867,2.35463,47.38376,0.67367
"Tours","Clermont-Ferrand 1","Veronique Eder",1994,2011,45.77056,3.08791,47.38376,0.67367
"Tours","Paris 10","Georges-Claude Guilbert",1998,2008,48.90245,2.21238,47.38376,0.67367
"Tours","Nantes","Stephane Chevalier",2013,2014,47.2097,-1.55587,47.38376,0.67367
"Tours","Montpellier 3","Claudine Raynaud",1987,2008,43.63279,3.86924,47.38376,0.67367
"Tours","Rennes 1","Philippe Mathis",1992,1992,48.11585,-1.67298,47.38376,0.67367
"Tours","Nancy 1","Catherine Grandjean",1993,2011,48.6962,6.17634,47.38376,0.67367
"Tours","Nantes","Alain Thalineau",1994,2011,47.2097,-1.55587,47.38376,0.67367
"Tours","Paris 9","Guy Barles",1988,2001,48.85464,2.33785,47.38376,0.67367
"Tours","Paris 2","Jean-Francois Cesaro",2001,2010,48.8468,2.34488,47.38376,0.67367
"Tours","Aix-Marseille 3","Bernard Chevalier",1989,1989,43.2935,5.35781,47.38376,0.67367
"Tours","Montpellier 1","Jean-Michel Halimi",1990,2008,43.61583,3.87203,47.38376,0.67367
"Tours","Paris 4","Guy Gosselin",1988,2001,48.851304,2.340246,47.38376,0.67367
"Tours","Paris 4","Sylvie Bouissou",1986,2013,48.851304,2.340246,47.38376,0.67367
"Troyes","Compiegne","Jian Lu",1986,2003,49.40024,2.800108,48.2697,4.0725
"Troyes","Paris, ENMP","Christian Prins",2010,2015,48.7132,2.19972,48.2697,4.0725
"Troyes","Universite de Marne-la-Vallee","Laurence Dieulle",1999,2011,48.6962,6.17634,48.2697,4.0725
"Troyes","Besancon","Lionel Amodeo",1999,2010,47.2408,6.02265,48.2697,4.0725
"Troyes","Bordeaux 1","Benoit Eynard",1999,2005,44.809966,-0.596578,48.2697,4.0725
"Troyes","Paris 7","Nicolas Buclet",1997,2014,48.851906,2.340105,48.2697,4.0725
"Troyes","Compiegne","Xiao Lu Gong",1994,2003,49.40024,2.800108,48.2697,4.0725
"Troyes","Toulouse 3","Nada Matta",1995,2007,43.56287,1.46597,48.2697,4.0725
"Troyes","Vandoeuvre-les-Nancy, INPL","Kondo Hloindo Adjallah",1993,2005,48.6962,6.17634,48.2697,4.0725
"Troyes","Paris 6","Eddie Soulier",2003,2007,48.851304,2.340246,48.2697,4.0725
"Troyes","Compiegne","Pierre Beauseroy",1992,1999,49.40024,2.800108,48.2697,4.0725
"Troyes","Compiegne","Akrum Abdul-Latif",1994,2005,49.40024,2.800108,48.2697,4.0725
"Universite de Lorraine","Nancy 2","Dominique Harmand",1989,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Amiens","Isabelle Charpentier",1999,2012,49.87584,2.26446,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Natalia de Isla",2003,2015,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 11","Cecile Dartyge",1994,2014,48.70997,2.1531,48.6962,6.17634
"Universite de Lorraine","Metz","Yudong Zhang",2004,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 9","Frederique Dejean",2004,2016,48.85464,2.33785,48.6962,6.17634
"Universite de Lorraine","Universite Louis Pasteur (Strasbourg)","Nicolas Besse",2003,2013,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Richard Kouitat-Njiwa",1989,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Michel Deshaies",1994,2014,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Ludovic de Poucques",2000,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Metz","Eric Brangier",1991,2013,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Frederic Stasiak",1995,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Dijon","Christine Fontanini",1999,2018,47.31274,5.06637,48.6962,6.17634
"Universite de Lorraine","Paris 4","Alain Noel",1999,2013,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Olivier Dufaud",2002,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Orleans","Raphael Duval",2000,2017,47.85065,1.93397,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Athanase Visvikis",1989,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Thomas Froehlicher",1996,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 4","Paul Gradvohl",1998,2017,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Strasbourg","Pierre Gillet",2018,2012,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Universite Paris-Saclay (ComUE)","Vincent Meyer",2018,2012,48.70997,2.1531,48.6962,6.17634
"Universite de Lorraine","Rennes 1","Jean-Francois Gicquel",2000,2014,48.11585,-1.67298,48.6962,6.17634
"Universite de Lorraine","Paris 1","Claire Lahuerta",2002,2013,48.8468,2.34488,48.6962,6.17634
"Universite de Lorraine","Bordeaux 2","Frederic Robert",1995,2014,44.809966,-0.596578,48.6962,6.17634
"Universite de Lorraine","Paris 4","Christian-Georges Schwentzel",1996,2017,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Herve Muhr",1993,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 10","Jean-Marie Seca",1987,2016,48.90245,2.21238,48.6962,6.17634
"Universite de Lorraine","Paris 3","Sylvie Camet",1995,2017,48.8489,2.34313,48.6962,6.17634
"Universite de Lorraine","Lille 1","Claude Didierjean",1999,2014,50.6314,3.07497,48.6962,6.17634
"Universite de Lorraine","Metz","Albert Tidu",1990,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Philippe Perrin",1994,2013,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Herve Marchal",2004,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Daniele Bensoussan-Lejzerowicz",2007,2017,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Metz","Jacques Walter",1993,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Reynald Lahanque",2002,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Bruno Py",1993,2013,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 10","Pierre Sesmat",1995,2014,48.90245,2.21238,48.6962,6.17634
"Universite de Lorraine","Universite Marc Bloch (Strasbourg)","Patrice Laroche",2001,2012,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Amiens","Jerome Duval",1987,2012,49.87584,2.26446,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Nadine Dantonel-Cor",1992,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Jean-Noel Ory",1995,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 4","Jean-Philippe Heberle",1998,2016,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Benoit Grasser",1997,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 4","Francois Fontaine",2000,2018,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Universite Marc Bloch (Strasbourg)","Jean-Michel Barreau",1986,2017,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Universite Robert Schuman (Strasbourg)","Jochen Sohnle",2000,2014,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Lyon 3","Julien Husson",2005,2015,45.747027,4.860547,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Patrick Menu",1990,2014,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Philippe Claudon",2002,2017,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Rouen","Loic Chalmel",1994,2013,49.4583,1.06895,48.6962,6.17634
"Universite de Lorraine","Paris 2","Christophe Fardet",1996,2017,48.8468,2.34488,48.6962,6.17634
"Universite de Lorraine","Metz","Pierre Tifine",1997,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Universite Marc Bloch (Strasbourg)","Andreas Chatzisavas",1990,2012,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Paris 6","Frederic Marchal",2008,2013,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Antony Kuhn",1999,2017,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Benjamin Remy",1998,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Jean-Louis Merlin",1992,2014,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Emmanuel Rocca",1999,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Anne Vuillemin",1998,2015,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Rennes 2","Francois Hulbert",1988,2012,48.12064,-1.70333,48.6962,6.17634
"Universite de Lorraine","Besancon","Marcelo de Carvalho Bittencourt",2002,2017,47.2408,6.02265,48.6962,6.17634
"Universite de Lorraine","Paris 1","Olivier Perrin",1997,2016,48.8468,2.34488,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Michel Chalot",1992,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Toulouse 3","Yannick Toussaint",1992,2016,43.56287,1.46597,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Anne Boyer",1987,2018,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Metz","Alexis Rusinek",2000,2017,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 10","Bernard Andrieu",1996,2012,48.90245,2.21238,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Patrice Berthod",1993,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Huai Zhi Li",1988,2017,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Strasbourg 3","Francois-Xavier Licari",2000,2017,48.57872,7.76465,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Sebastien Gibot",2004,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Vandoeuvre-les-Nancy, INPL","Francois Lapicque",1987,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Metz","Delphine Brach-Thiel",2000,2016,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Rennes 1","Michel Bastit",1986,2014,48.11585,-1.67298,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Sylvie Thieblemont-Dollet",1986,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Laurent Peyrin-Biroulet",2008,2014,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Raymond Michels",1994,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Francine Mansuy",1985,2013,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Oreste Sacchelli",1996,2013,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 6","Jean-Baptiste Mouret",2008,2018,48.851304,2.340246,48.6962,6.17634
"Universite de Lorraine","Nancy 1","Yvan Devaux",2001,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Lorraine","Paris 2","Olivier Renaudie",2007,2018,48.8468,2.34488,48.6962,6.17634
"Universite de Lorraine","Paris 9","Sebastien Liarte",2005,2015,48.85464,2.33785,48.6962,6.17634
"Universite de Lorraine","Palaiseau, Ecole polytechnique","Pierrick Gaudry",2000,2013,48.71317,2.21022,48.6962,6.17634
"Universite de Lorraine","Nancy 2","Guy Achard-Bayle",1996,2012,48.6962,6.17634,48.6962,6.17634
"Universite de Marne-la-Vallee","Paris 6","Michel Couprie",1988,2001,48.851304,2.340246,48.6962,6.17634
"Universite de Marne-la-Vallee","Tours","Emmanuel Okamba",1992,2006,47.38376,0.67367,48.6962,6.17634
"Universite de Marne-la-Vallee","Aix-Marseille 2","Catherine Laurent",1990,2006,43.2935,5.35781,48.6962,6.17634
"Universite de Marne-la-Vallee","Paris 11","Christine Letrou",1988,2000,48.70997,2.1531,48.6962,6.17634
"Universite de Marne-la-Vallee","Lyon 2","Dominique Perrin",2006,2006,45.7492,4.83714,48.6962,6.17634
"Universite de Marne-la-Vallee","Lyon 1","Youssef Diab",1992,2002,45.77962,4.86518,48.6962,6.17634
"Universite de Marne-la-Vallee","Paris 1","Gilles Palsky",1990,2006,48.8468,2.34488,48.6962,6.17634
"Universite de Marne-la-Vallee","Palaiseau, Ecole polytechnique","Gilles Garel",1994,2001,48.71317,2.21022,48.6962,6.17634
"Universite de Marne-la-Vallee","Paris 4","Michel Menu",1986,1999,48.851304,2.340246,48.6962,6.17634
"Universite de Marne-la-Vallee","Toulouse 3","Ahmed Mebarki",1990,2002,43.56287,1.46597,48.6962,6.17634
"Universite de Marne-la-Vallee","Lille 2","Luc Chevalier",1992,2006,50.6314,3.07497,48.6962,6.17634
"Universite de Marne-la-Vallee","Paris 6","Catherine Laurent",1990,2006,48.851304,2.340246,48.6962,6.17634
"Universite de Marne-la-Vallee","Poitiers","Pierre Le Masne",1988,2007,46.58596,0.34601,48.6962,6.17634
"Universite de Poitiers. Departement de geographie","Paris 1","Solange Montagne-Villette",1987,2000,48.8468,2.34488,46.58596,0.34601
"Universite de Poitiers. Departement de geographie","Paris 11","Patrick Gonin",1995,2003,48.70997,2.1531,46.58596,0.34601
"Universite de Tours. UFR de medecine","Tours","Jean-Louis Baulieu",1988,2008,47.38376,0.67367,47.38376,0.67367
"Universite de Tours. UFR de medecine","Tours","Denis Guilloteau",1987,1996,47.38376,0.67367,47.38376,0.67367
"Universite de Tours. UFR de medecine","Lyon, INSA","Marc Lethiecq",1988,2002,45.783,4.87798,47.38376,0.67367
"Universite Louis Pasteur (Strasbourg)","Nancy 1","CHRISTIAN MULLER",1990,1995,48.6962,6.17634,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 13","Xavier-Serge Lesourd",1996,2007,48.95793,2.34071,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Toulouse, INPT","Bernard Bremond",1987,1999,43.56287,1.46597,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Universite Paris-Est Creteil Val de Marne (UPEC)","Alain Heduit",1989,2000,48.78852,2.4437,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 6","Mounir Maaloum",1993,1999,48.851304,2.340246,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Lyon 1","Jean-Christophe Maurin",2005,1998,45.77962,4.86518,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Montpellier 2","Daniel Satge",2001,1986,43.61583,3.87203,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Lyon 1","Francoise Arnaud",1996,1998,45.77962,4.86518,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Versailles-St Quentin en Yvelines","Didier Colin",2009,1993,48.79959,2.14159,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Toulouse 1","Francois Laisney",1989,2000,43.60656,1.43712,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Rennes 1","Jacques Lucas",1993,1988,48.11585,-1.67298,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 1","Jacques Roux",1986,1986,48.8468,2.34488,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Jean Sacrez",1991,1995,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 1","Marc Henry",1996,2003,48.8468,2.34488,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Aix-Marseille 2","Bernard Thierry",1997,2000,43.2935,5.35781,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Nancy 1","Christophe Lallement",1992,2007,48.6962,6.17634,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Afshin Gangi",1991,1995,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Montpellier 1","Jean-Francois Schved",1991,1988,43.61583,3.87203,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Universite Marc Bloch (Strasbourg)","Henri Vieille-Grosjean",1988,2008,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Caen","Thierry Martin",1998,2001,49.18884,-0.36382,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 7","Pascale Salhani",1988,1998,48.851906,2.340105,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Nancy 1","Paul Simon",1988,1986,48.6962,6.17634,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 7","Henri Wortham",1991,1999,48.851906,2.340105,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Serge Evrard",1990,1993,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Jean-Christophe Weber",1990,1993,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Universite de Marne-la-Vallee","Jean-Claude Fondras",2007,1986,48.6962,6.17634,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 10","Jean-Pierre Arnaud",1987,1985,48.90245,2.21238,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Montpellier 1","Alain Dedieu",2014,1997,43.61583,3.87203,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Bernard Cribier",1989,1995,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 6","Michel Bruynooghe",1989,1997,48.851304,2.340246,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Nancy 1","Mohamed Boutayeb",1992,2007,48.6962,6.17634,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 5","Yves Landry",2003,1992,48.851906,2.340105,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Marie-Madeleine Filippi de la Palavesa",1990,1992,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Dijon","Francois Becker",1989,1989,47.31274,5.06637,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Palaiseau, Ecole polytechnique","Franck Jung",2001,1985,48.71317,2.21022,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Strasbourg 1","Philippe Amarilli",1991,1995,48.57872,7.76465,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Lyon 1","Jean-Louis Pasquali",1986,1986,45.77962,4.86518,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Lyon 1","Yves Bertrand",2002,2000,45.77962,4.86518,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Lyon 1","Veronique Pitchon",1989,1998,45.77962,4.86518,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Rennes 1","Francois Loth",2007,1993,48.11585,-1.67298,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Mulhouse","Bernard Mutel",1998,1998,47.7323,7.31485,48.57872,7.76465
"Universite Louis Pasteur (Strasbourg)","Paris 7","Jean-Henri Bourhis",1996,1993,48.851906,2.340105,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Toulouse 2","Jean-Luc Nancy",1987,1990,43.57954,1.40235,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 1","Jean-Luc Petit",1988,1994,48.8468,2.34488,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Poitiers","Alain Lemarechal",1987,1999,46.58596,0.34601,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 1","Dominique Dinet",1996,2005,48.8468,2.34488,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 7","Noel Jacques Gueunier",1985,1992,48.851906,2.340105,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 4","Gilbert Schrenck",1994,2002,48.851304,2.340246,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 4","Laurent Pernot",1992,2003,48.851304,2.340246,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 1","Eric Michaud",1995,2001,48.8468,2.34488,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 1","Jean-Louis Flecniakoska",1988,1996,48.8468,2.34488,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Nancy 1","Francois Boespflug",1988,2000,48.6962,6.17634,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Aix-Marseille 1","Marie Zimmermann",2000,1996,43.2935,5.35781,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 10","Jean-Michel Mehl",1988,2005,48.90245,2.21238,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Universite Louis Pasteur (Strasbourg)","Marc Willinger",1988,1993,48.57872,7.76465,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 7","David Le Breton",1987,1998,48.851906,2.340105,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Paris 4","Hildegard Chatellier",1986,1998,48.851304,2.340246,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Metz","Jean-Paul Resweber",1989,1989,48.6962,6.17634,48.57872,7.76465
"Universite Marc Bloch (Strasbourg)","Metz","Marie-Jo Thiel",1989,2005,48.6962,6.17634,48.57872,7.76465
"Universite Nancy 2","Nancy 2","Philip Riley",1987,1986,48.6962,6.17634,48.6962,6.17634
"Universite Paris-Est Creteil Val de Marne (UPEC)","Tours","Jean-Marie Martin",1997,1996,47.38376,0.67367,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 1","Abdelmajid Amine",1990,2006,48.8468,2.34488,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Toulouse 3","Philippe Gorce",1989,2000,43.56287,1.46597,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 11","Michel Barret",1993,2000,48.70997,2.1531,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 12","Alain Michalowicz",1990,1997,48.78852,2.4437,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 13","Philippe Guerin",2000,2005,48.95793,2.34071,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Lille 1","Claude Leclercq",1990,1987,50.6314,3.07497,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 9","Edith Ginglinger",1988,1998,48.85464,2.33785,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 1","Jean-Claude Waquet",1989,2001,48.8468,2.34488,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Bordeaux 2","Philippe Louguet",1997,1994,44.809966,-0.596578,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 4","Simone Bonnafous",1990,1999,48.851304,2.340246,48.78852,2.4437
"Universite Paris-Est Creteil Val de Marne (UPEC)","Paris 12","Jean-Francois Motsch",1987,2001,48.78852,2.4437,48.78852,2.4437
"Universite Paris-Saclay (ComUE)","Paris 6","Julien Gabelli",2006,2019,48.851304,2.340246,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 7","Aurelie Goyenvalle",2006,2017,48.851906,2.340105,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 4","Pierre Benoit",2002,2016,48.851304,2.340246,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 11","Emmanuel Gonzales",2010,2019,48.70997,2.1531,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 11","Sebastien Procureur",2006,2017,48.70997,2.1531,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 6","Julie Grollier",2003,2019,48.851304,2.340246,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Aix-Marseille 2","Marion Espeli",2007,2018,43.2935,5.35781,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Universite Louis Pasteur (Strasbourg)","Laure Catala",1999,2018,48.57872,7.76465,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 11","Yves Bernard",2000,2016,48.70997,2.1531,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Limoges","Stephane Mathis",2014,2016,45.8263,1.25917,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 11","Yann Mambrini",2001,2018,48.70997,2.1531,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Rouen","Marc Vasse",1988,2018,49.4583,1.06895,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Paris 11","Julien Fuchs",1998,2018,48.70997,2.1531,48.70997,2.1531
"Universite Paris-Saclay (ComUE)","Rennes 1","Pascal Aubry",1997,2019,48.11585,-1.67298,48.70997,2.1531
